csn,csn_conv_index,conversation_id,title,default_model_slug,create_time,create_time_iso,n_user_msgs,first_user_time,first_user_time_iso,last_user_time,last_user_time_iso,recovered_id_str,recovered_id_confidence,recovered_id_date_source,recovered_id_time_source,recovered_id_comp_source,participant_id,participant_id_source,participant_id_confidence,csn_eval,n_user_messages,cognitive_engagement,query_sophistication,self_directedness,iterative_refinement,learning_orientation,agency_ownership,linguistic_production,memory_retention,metacognitive_awareness,overall_learning_quality,esperanto_usage_pct,mean_query_length,qt_translation,qt_grammar,qt_usage,qt_clarification,qt_application,qt_meta,error,id,id_date,id_time,id_computer,id_source,id_confidence,is_main_session,csn_list,n_conversations,total_user_msgs,first_user_time_participant,first_user_time_iso_participant,last_user_time_participant,last_user_time_iso_participant,duration_min
CSN8,8,67505457-21f4-8012-8901-ca3cb2f244c4,ID Assistance Request,gpt-4o,1733317719.436403,2024-12-04T13:08:39.436403+00:00,2,1733317719.44446,2024-12-04T13:08:39.444460+00:00,1733317780.080402,2024-12-04T13:09:40.080402+00:00,,,,,,04122024_1308_8,recovered_unique,high,CSN8,2,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.5,0.0,8.5,0.0,100.0,0.0,0.0,0.0,0.0,,04122024_1308_8,2024-12-04,13:08,8,recovered_unique,high,True,CSN8,1,2,1733317719.44446,2024-12-04T13:08:39.444460+00:00,1733317780.080402,2024-12-04T13:09:40.080402+00:00,1.0105990330378214
CSN8,9,67504270-f360-8012-a86f-41780e2edd27,ID sharing and assistance,gpt-4o,1733313137.22856,2024-12-04T11:52:17.228560+00:00,1,1733313137.23201,2024-12-04T11:52:17.232010+00:00,1733313137.23201,2024-12-04T11:52:17.232010+00:00,,,,,,03122024_1115_8,recovered_unique,high,CSN8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,03122024_1115_8,2024-12-03,11:15,8,recovered_unique,high,True,CSN8,1,1,1733313137.23201,2024-12-04T11:52:17.232010+00:00,1733313137.23201,2024-12-04T11:52:17.232010+00:00,0.0
CSN8,10,6750324e-32d0-8012-b51f-4675e4c1e33a,Esperanto rapidaj demandoj,gpt-4o,1733309006.422872,2024-12-04T10:43:26.422872+00:00,9,1733309006.428855,2024-12-04T10:43:26.428855+00:00,1733309176.606207,2024-12-04T10:46:16.606207+00:00,,,,,,04122024_1043_0,synthetic_from_conv_time,synthetic_low,CSN8,9,3.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,77.78,4.44,60.0,0.0,20.0,0.0,20.0,0.0,,04122024_1043_0,2024-12-04,10:43,0,synthetic_from_conv_time,synthetic_low,True,CSN8,1,9,1733309006.428855,2024-12-04T10:43:26.428855+00:00,1733309176.606207,2024-12-04T10:46:16.606207+00:00,2.8362891991933186
CSN8,11,67502e9d-2f3c-8012-a051-378a355dac16,ID Assistance,gpt-4o,1733308061.372331,2024-12-04T10:27:41.372331+00:00,12,1733308061.376265,2024-12-04T10:27:41.376265+00:00,1733308801.125752,2024-12-04T10:40:01.125752+00:00,,,,,,04122024_1000_8,recovered_unique,high,CSN8,12,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,70.0,8.5,20.0,40.0,20.0,10.0,10.0,0.0,,04122024_1000_8,2024-12-04,10:00,8,recovered_unique,high,True,CSN8,1,12,1733308061.376265,2024-12-04T10:27:41.376265+00:00,1733308801.125752,2024-12-04T10:40:01.125752+00:00,12.329158115386964
CSN8,12,674f4907-3f7c-8012-a220-1f20ce664120,Esperanto Lingvo Kompreno,gpt-4o,1733249287.527446,2024-12-03T18:08:07.527446+00:00,3,1733249286.973,2024-12-03T18:08:06.973000+00:00,1733249341.854,2024-12-03T18:09:01.854000+00:00,,,,,,03122024_1808_0,synthetic_from_conv_time,synthetic_low,CSN8,3,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.5,50.0,13.333,100.0,0.0,0.0,0.0,0.0,0.0,,03122024_1808_0,2024-12-03,18:08,0,synthetic_from_conv_time,synthetic_low,True,CSN8,1,3,1733249286.973,2024-12-03T18:08:06.973000+00:00,1733249341.854,2024-12-03T18:09:01.854000+00:00,0.9146833340326944
CSN8,13,674f31fe-08fc-8012-b075-876b868b0f56,Amikoj en Esperanto,gpt-4o,1733243390.382145,2024-12-03T16:29:50.382145+00:00,20,1733243389.704,2024-12-03T16:29:49.704000+00:00,1733244342.108,2024-12-03T16:45:42.108000+00:00,,,,,,03122024_1629_0,synthetic_from_conv_time,synthetic_low,CSN8,20,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,70.0,6.5,35.0,25.0,20.0,10.0,5.0,5.0,,03122024_1629_0,2024-12-03,16:29,0,synthetic_from_conv_time,synthetic_low,True,CSN8,1,20,1733243389.704,2024-12-03T16:29:49.704000+00:00,1733244342.108,2024-12-03T16:45:42.108000+00:00,15.87340000073115
CSN8,14,674f146a-4a90-8012-a43b-d630b332f275,Esperanto Language Overview,gpt-4o,1733235818.495,2024-12-03T14:23:38.495000+00:00,10,1733235817.985,2024-12-03T14:23:37.985000+00:00,1733239914.53,2024-12-03T15:31:54.530000+00:00,,,,,,03122024_1423_0,synthetic_from_conv_time,synthetic_low,CSN8,10,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,60.0,4.2,10.0,0.0,20.0,30.0,30.0,10.0,,03122024_1423_0,2024-12-03,14:23,0,synthetic_from_conv_time,synthetic_low,True,CSN8,1,10,1733235817.985,2024-12-03T14:23:37.985000+00:00,1733239914.53,2024-12-03T15:31:54.530000+00:00,68.27575000127156
CSN8,15,674f0141-ed04-8012-b938-852651150d4a,Nottingham Weather Forecast,gpt-4o,1733230914.227436,2024-12-03T13:01:54.227436+00:00,4,1733230913.71,2024-12-03T13:01:53.710000+00:00,1733231537.687,2024-12-03T13:12:17.687000+00:00,,,,,,03122024_1230_8,recovered_unique,high,CSN8,4,3.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,2.5,0.0,11.25,50.0,0.0,50.0,0.0,0.0,0.0,,03122024_1230_8,2024-12-03,12:30,8,recovered_unique,high,True,CSN8,1,4,1733230913.71,2024-12-03T13:01:53.710000+00:00,1733231537.687,2024-12-03T13:12:17.687000+00:00,10.399616666634875
CSN8,16,674eedb3-e298-8012-8120-a79c53300be4,ID Reference Request,gpt-4o,1733225908.168408,2024-12-03T11:38:28.168408+00:00,10,1733225907.674,2024-12-03T11:38:27.674000+00:00,1733226693.564,2024-12-03T11:51:33.564000+00:00,,,,,,03122024_1138_8,recovered_unique,high,CSN8,10,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,22.0,4.4,50.0,20.0,10.0,10.0,10.0,0.0,,03122024_1138_8,2024-12-03,11:38,8,recovered_unique,high,True,CSN8,1,10,1733225907.674,2024-12-03T11:38:27.674000+00:00,1733226693.564,2024-12-03T11:51:33.564000+00:00,13.098166664441427
CSN8,17,674edd72-9bdc-8012-b93f-b767dfbcb716,ID Sharing Assistance,gpt-4o,1733221746.813197,2024-12-03T10:29:06.813197+00:00,6,1733221746.43,2024-12-03T10:29:06.430000+00:00,1733222367.871,2024-12-03T10:39:27.871000+00:00,,,,,,03122024_1028_8,recovered_unique,high,CSN8,6,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,0.0,5.5,33.0,33.0,0.0,0.0,33.0,0.0,,03122024_1028_8,2024-12-03,10:28,8,recovered_unique,high,True,CSN8,1,6,1733221746.43,2024-12-03T10:29:06.430000+00:00,1733222367.871,2024-12-03T10:39:27.871000+00:00,10.357349999745686
CSN8,18,6749fe9e-aee4-8012-8301-55c916f83a65,Login Assistance,gpt-4o,1732902558.844928,2024-11-29T17:49:18.844928+00:00,1,1732902558.242,2024-11-29T17:49:18.242000+00:00,1732902558.242,2024-11-29T17:49:18.242000+00:00,,,,,,29112024_1749_0,synthetic_from_conv_time,synthetic_low,CSN8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,29112024_1749_0,2024-11-29,17:49,0,synthetic_from_conv_time,synthetic_low,False,CSN1;CSN2;CSN3;CSN4;CSN5;CSN6;CSN7;CSN8,8,8,1732902558.242,2024-11-29T17:49:18.242000+00:00,1732902559.118,2024-11-29T17:49:19.118000+00:00,0.0145999987920125
CSN8,19,674da633-b3d4-8012-ae50-723c2ee5dc26,Lerni en la pasinteco,gpt-4o,1733142067.928456,2024-12-02T12:21:07.928456+00:00,6,1733142067.536,2024-12-02T12:21:07.536000+00:00,1733142367.44,2024-12-02T12:26:07.440000+00:00,,,,,,02122024_1221_0,synthetic_from_conv_time,synthetic_low,CSN8,6,3.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,2.5,100.0,5.5,0.0,60.0,40.0,0.0,0.0,0.0,,02122024_1221_0,2024-12-02,12:21,0,synthetic_from_conv_time,synthetic_low,True,CSN8,1,6,1733142067.536,2024-12-02T12:21:07.536000+00:00,1733142367.44,2024-12-02T12:26:07.440000+00:00,4.99840000073115
CSN8,20,67486110-e1e0-8012-a588-e06edc3812fd,Nottingham Weather Update,gpt-4o,1732796689.141545,2024-11-28T12:24:49.141545+00:00,18,1732796688.629,2024-11-28T12:24:48.629000+00:00,1732797677.245,2024-11-28T12:41:17.245000+00:00,,,,,,28112024_1224_0,synthetic_from_conv_time,synthetic_low,CSN8,18,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,40.0,4.5,50.0,20.0,10.0,10.0,10.0,0.0,,28112024_1224_0,2024-11-28,12:24,0,synthetic_from_conv_time,synthetic_low,False,CSN19;CSN8,2,40,1732796663.81,2024-11-28T12:24:23.810000+00:00,1732797729.185,2024-11-28T12:42:09.185000+00:00,17.75625
CSN9,0,6751c3a2-3b18-8008-984d-956e31b53aeb,ID Format Interpretation,gpt-4o,1733411746.494239,2024-12-05T15:15:46.494239+00:00,20,1733411746.507299,2024-12-05T15:15:46.507299+00:00,1733413129.446173,2024-12-05T15:38:49.446173+00:00,,,,,,05122024_1515_12,recovered_unique,medium,CSN9,20,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,35.0,6.25,20.0,25.0,20.0,15.0,15.0,5.0,,05122024_1515_12,2024-12-05,15:15,12,recovered_unique,,True,CSN9,1,20,1733411746.507299,2024-12-05T15:15:46.507299+00:00,1733413129.446173,2024-12-05T15:38:49.446173+00:00,23.048981233437857
CSN9,1,6751d87a-c894-8008-9cbe-ead96cc1df3a,ID request summary,gpt-4o,1733417082.977902,2024-12-05T16:44:42.977902+00:00,17,1733417082.983858,2024-12-05T16:44:42.983858+00:00,1733417873.985201,2024-12-05T16:57:53.985201+00:00,,,,,,05122024_1615_12,recovered_unique,high,CSN9,17,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,50.0,3.5,50.0,20.0,10.0,10.0,10.0,0.0,,05122024_1615_12,2024-12-05,16:15,12,recovered_unique,high,True,CSN9,1,17,1733417082.983858,2024-12-05T16:44:42.983858+00:00,1733417873.985201,2024-12-05T16:57:53.985201+00:00,13.183355712890624
CSN9,2,6751da3e-c868-8008-84ff-42fd55db79ed,ID Assistance,gpt-4o,1733417535.116338,2024-12-05T16:52:15.116338+00:00,1,1733417535.127437,2024-12-05T16:52:15.127437+00:00,1733417535.127437,2024-12-05T16:52:15.127437+00:00,,,,,,05122024_1652_9,recovered_unique,high,CSN9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,05122024_1652_9,2024-12-05,16:52,9,recovered_unique,high,True,CSN9,1,1,1733417535.127437,2024-12-05T16:52:15.127437+00:00,1733417535.127437,2024-12-05T16:52:15.127437+00:00,0.0
CSN9,3,6751c73d-23bc-8008-befc-a182f71d4cc3,ID Assistance Request,gpt-4o,1733412669.347437,2024-12-05T15:31:09.347437+00:00,2,1733412669.351712,2024-12-05T15:31:09.351712+00:00,1733413436.578295,2024-12-05T15:43:56.578295+00:00,,,,,,05122024_1530_9,recovered_unique,high,CSN9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,05122024_1530_9,2024-12-05,15:30,9,recovered_unique,high,True,CSN9,1,2,1733412669.351712,2024-12-05T15:31:09.351712+00:00,1733413436.578295,2024-12-05T15:43:56.578295+00:00,12.787109716733296
CSN9,4,67517d5e-7cc8-8008-8a6b-41ca967695fa,ID Request Assistance,gpt-4o,1733393759.247198,2024-12-05T10:15:59.247198+00:00,12,1733393759.255064,2024-12-05T10:15:59.255064+00:00,1733394249.566473,2024-12-05T10:24:09.566473+00:00,,,,,,05122024_1000_12,recovered_unique,high,CSN9,12,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,25.0,6.75,50.0,30.0,10.0,10.0,0.0,0.0,,05122024_1000_12,2024-12-05,10:00,12,recovered_unique,high,True,CSN9,1,12,1733393759.255064,2024-12-05T10:15:59.255064+00:00,1733394249.566473,2024-12-05T10:24:09.566473+00:00,8.1718568166097
CSN9,5,67508783-e588-8008-93ca-fede730c0888,ID Assistance,gpt-4o,1733330820.187691,2024-12-04T16:47:00.187691+00:00,10,1733330820.192474,2024-12-04T16:47:00.192474+00:00,1733331286.468621,2024-12-04T16:54:46.468621+00:00,,,,,,04122024_1615_9,recovered_unique,high,CSN9,10,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,70.0,6.1,20.0,20.0,20.0,10.0,20.0,10.0,,04122024_1615_9,2024-12-04,16:15,9,recovered_unique,high,True,CSN9,1,10,1733330820.192474,2024-12-04T16:47:00.192474+00:00,1733331286.468621,2024-12-04T16:54:46.468621+00:00,7.771269118785858
CSN9,6,67509792-1aa0-8008-a44b-7cdb8982b3f5,ID Clarification Request,gpt-4o,1733334930.345991,2024-12-04T17:55:30.345991+00:00,5,1733334930.353517,2024-12-04T17:55:30.353517+00:00,1733335531.773762,2024-12-04T18:05:31.773762+00:00,,,,,,04122024_1730_9,recovered_unique,high,CSN9,5,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.5,80.0,6.4,20.0,40.0,20.0,0.0,20.0,0.0,,04122024_1730_9,2024-12-04,17:30,9,recovered_unique,high,True,CSN9,1,5,1733334930.353517,2024-12-04T17:55:30.353517+00:00,1733335531.773762,2024-12-04T18:05:31.773762+00:00,10.02367074886958
CSN9,7,675097a8-107c-8008-b7cd-e47123c3dd00,ID Request Acknowledgement,gpt-4o,1733334952.291181,2024-12-04T17:55:52.291181+00:00,9,1733334952.295456,2024-12-04T17:55:52.295456+00:00,1733335269.563425,2024-12-04T18:01:09.563425+00:00,,,,,,04122024_1730_12,recovered_unique,high,CSN9,9,3.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,7.222222222222222,50.0,0.0,25.0,25.0,0.0,0.0,,04122024_1730_12,2024-12-04,17:30,12,recovered_unique,high,True,CSN9,1,9,1733334952.295456,2024-12-04T17:55:52.295456+00:00,1733335269.563425,2024-12-04T18:01:09.563425+00:00,5.287799485524496
CSN9,8,675074d1-d6a8-8008-8232-2c15edf54183,ID Noted Assistance,gpt-4o,1733326034.172716,2024-12-04T15:27:14.172716+00:00,11,1733326034.175879,2024-12-04T15:27:14.175879+00:00,1733326774.36873,2024-12-04T15:39:34.368730+00:00,,,,,,04122024_1526_12,recovered_unique,high,CSN9,11,3.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,5.7272727272727275,40.0,30.0,10.0,10.0,10.0,0.0,,04122024_1526_12,2024-12-04,15:26,12,recovered_unique,high,True,CSN9,1,11,1733326034.175879,2024-12-04T15:27:14.175879+00:00,1733326774.36873,2024-12-04T15:39:34.368730+00:00,12.33654751777649
CSN9,9,67507504-f97c-8008-a66b-16d49521d129,ID Pattern Analysis,gpt-4o,1733326085.131079,2024-12-04T15:28:05.131079+00:00,10,1733326085.135468,2024-12-04T15:28:05.135468+00:00,1733326725.136139,2024-12-04T15:38:45.136139+00:00,,,,,,04122024_1500_9,recovered_unique,high,CSN9,10,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,40.0,6.5,50.0,20.0,10.0,10.0,10.0,0.0,,04122024_1500_9,2024-12-04,15:00,9,recovered_unique,high,True,CSN9,1,10,1733326085.135468,2024-12-04T15:28:05.135468+00:00,1733326725.136139,2024-12-04T15:38:45.136139+00:00,10.666677848498027
CSN9,10,675062a1-74cc-8008-8667-1a88d56dcced,ID Inquiry Assistance,gpt-4o,1733321377.690781,2024-12-04T14:09:37.690781+00:00,16,1733321377.696404,2024-12-04T14:09:37.696404+00:00,1733322121.522627,2024-12-04T14:22:01.522627+00:00,,,,,,04122024_1345_9,recovered_unique,medium,CSN9,16,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.5,40.0,3.5,60.0,20.0,10.0,0.0,10.0,0.0,,04122024_1345_9,2024-12-04,13:45,9,recovered_unique,,True,CSN9,1,16,1733321377.696404,2024-12-04T14:09:37.696404+00:00,1733322121.522627,2024-12-04T14:22:01.522627+00:00,12.397103718916576
CSN9,11,67506251-f650-8008-b74c-1123684864e6,ID Assistance Request,gpt-4o,1733321298.221601,2024-12-04T14:08:18.221601+00:00,1,1733321298.238949,2024-12-04T14:08:18.238949+00:00,1733321298.238949,2024-12-04T14:08:18.238949+00:00,,,,,,04122024_1400_12,recovered_unique,high,CSN9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,,04122024_1400_12,2024-12-04,14:00,12,recovered_unique,high,True,CSN9,1,1,1733321298.238949,2024-12-04T14:08:18.238949+00:00,1733321298.238949,2024-12-04T14:08:18.238949+00:00,0.0
CSN9,12,67505463-41b4-8008-bf9e-cfa5e70777d7,Knabo en Esperanto,gpt-4o,1733317731.434976,2024-12-04T13:08:51.434976+00:00,4,1733317731.439036,2024-12-04T13:08:51.439036+00:00,1733317833.364379,2024-12-04T13:10:33.364379+00:00,,,,,,04122024_1308_0,synthetic_from_conv_time,synthetic_low,CSN9,4,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.5,0.0,3.25,100.0,0.0,0.0,0.0,0.0,0.0,,04122024_1308_0,2024-12-04,13:08,0,synthetic_from_conv_time,synthetic_low,True,CSN15;CSN9,2,6,1733317719.891032,2024-12-04T13:08:39.891032+00:00,1733317833.364379,2024-12-04T13:10:33.364379+00:00,1.891222449143728
CSN9,13,67505112-27cc-8008-af89-b4111cfe01ad,ID clarification request,gpt-4o-mini,1733316882.38146,2024-12-04T12:54:42.381460+00:00,15,1733316882.38818,2024-12-04T12:54:42.388180+00:00,1733317758.917154,2024-12-04T13:09:18.917154+00:00,,,,,,04122024_1230_9,recovered_unique,high,CSN9,15,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.5,0.0,3.2,80.0,10.0,0.0,0.0,10.0,0.0,,04122024_1230_9,2024-12-04,12:30,9,recovered_unique,high,True,CSN9,1,15,1733316882.38818,2024-12-04T12:54:42.388180+00:00,1733317758.917154,2024-12-04T13:09:18.917154+00:00,14.608816234270732
CSN9,14,67504efe-0f40-8008-b400-87cbff0a7cc0,Nomo en Esperanto,gpt-4o-mini,1733316350.350372,2024-12-04T12:45:50.350372+00:00,34,1733316350.354521,2024-12-04T12:45:50.354521+00:00,1733317471.945825,2024-12-04T13:04:31.945825+00:00,,,,,,04122024_1245_0,synthetic_from_conv_time,synthetic_low,CSN9,34,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,70.0,4.0,50.0,20.0,10.0,5.0,10.0,5.0,,04122024_1245_0,2024-12-04,12:45,0,synthetic_from_conv_time,synthetic_low,True,CSN9,1,34,1733316350.354521,2024-12-04T12:45:50.354521+00:00,1733317471.945825,2024-12-04T13:04:31.945825+00:00,18.693188401063285
CSN9,15,67503fc8-eaf4-8008-b9f6-770bb133f2a6,ID format clarification,gpt-4o,1733312457.104464,2024-12-04T11:40:57.104464+00:00,10,1733312457.108694,2024-12-04T11:40:57.108694+00:00,1733313244.25169,2024-12-04T11:54:04.251690+00:00,,,,,,04122024_1140_12,recovered_unique,high,CSN9,10,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,70.0,7.1,50.0,30.0,0.0,0.0,20.0,0.0,,04122024_1140_12,2024-12-04,11:40,12,recovered_unique,high,True,CSN9,1,10,1733312457.108694,2024-12-04T11:40:57.108694+00:00,1733313244.25169,2024-12-04T11:54:04.251690+00:00,13.11904993057251
CSN9,16,67503f54-5b00-8008-87aa-2b60b2d6cb71,ID Verification Request,gpt-4o,1733312340.826621,2024-12-04T11:39:00.826621+00:00,21,1733312340.851775,2024-12-04T11:39:00.851775+00:00,1733313472.228934,2024-12-04T11:57:52.228934+00:00,,,,,,04122024_1115_9,recovered_unique,high,CSN9,21,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,70.0,6.5,40.0,30.0,10.0,10.0,5.0,5.0,,04122024_1115_9,2024-12-04,11:15,9,recovered_unique,high,True,CSN9,1,21,1733312340.851775,2024-12-04T11:39:00.851775+00:00,1733313472.228934,2024-12-04T11:57:52.228934+00:00,18.856285985310876
CSN9,17,67502f4e-702c-8008-9a4f-041ed3e46d17,ID Assistance Request,gpt-4o,1733308238.687518,2024-12-04T10:30:38.687518+00:00,19,1733308238.694735,2024-12-04T10:30:38.694735+00:00,1733309000.781963,2024-12-04T10:43:20.781963+00:00,,,,,,04122024_1000_12,recovered_unique,high,CSN9,19,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,35.0,4.2,35.0,20.0,15.0,0.0,25.0,5.0,,04122024_1000_12,2024-12-04,10:00,12,recovered_unique,high,True,CSN9,1,19,1733308238.694735,2024-12-04T10:30:38.694735+00:00,1733309000.781963,2024-12-04T10:43:20.781963+00:00,12.701453800996145
CSN9,18,67502ba9-fc50-8008-8521-2c82152c180e,Esperanto Baza Resumo,gpt-4o,1733307306.394666,2024-12-04T10:15:06.394666+00:00,1,1733307306.398744,2024-12-04T10:15:06.398744+00:00,1733307306.398744,2024-12-04T10:15:06.398744+00:00,,,,,,04122024_1015_0,synthetic_from_conv_time,synthetic_low,CSN9,1,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,,04122024_1015_0,2024-12-04,10:15,0,synthetic_from_conv_time,synthetic_low,True,CSN3;CSN9,2,24,1733307303.882603,2024-12-04T10:15:03.882603+00:00,1733309137.815274,2024-12-04T10:45:37.815274+00:00,30.565544517834983
CSN9,19,674f4589-ca74-8008-8b23-e25b8c6526f5,ID Confirmation and Assistance,gpt-4o,1733248394.467209,2024-12-03T17:53:14.467209+00:00,7,1733248393.464,2024-12-03T17:53:13.464000+00:00,1733248994.623,2024-12-03T18:03:14.623000+00:00,,,,,,03122024_1730_12,recovered_unique,high,CSN9,7,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.5,29.0,6.14,50.0,0.0,25.0,0.0,25.0,0.0,,03122024_1730_12,2024-12-03,17:30,12,recovered_unique,high,True,CSN9,1,7,1733248393.464,2024-12-03T17:53:13.464000+00:00,1733248994.623,2024-12-03T18:03:14.623000+00:00,10.019316665331525
CSN9,20,674f0364-2d00-8008-b0fd-be15aa9275c3,March 12 2024 Events,gpt-4o-mini,1733231460.366289,2024-12-03T13:11:00.366289+00:00,3,1733231459.928,2024-12-03T13:10:59.928000+00:00,1733231588.473,2024-12-03T13:13:08.473000+00:00,,,,,,03122024_1311_0,synthetic_from_conv_time,synthetic_low,CSN9,2,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,4.5,100.0,0.0,0.0,0.0,0.0,0.0,,03122024_1311_0,2024-12-03,13:11,0,synthetic_from_conv_time,synthetic_low,True,CSN9,1,3,1733231459.928,2024-12-03T13:10:59.928000+00:00,1733231588.473,2024-12-03T13:13:08.473000+00:00,2.1424166679382326
CSN9,21,674f0faf-38fc-8008-a224-f6dee2a594b9,ID Clarification Request,gpt-4o,1733234607.551283,2024-12-03T14:03:27.551283+00:00,24,1733234606.96,2024-12-03T14:03:26.960000+00:00,1733236469.261,2024-12-03T14:34:29.261000+00:00,,,,,,03122024_1345_9,recovered_unique,medium,CSN9,24,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,65.0,2.5,30.0,10.0,20.0,10.0,20.0,10.0,,03122024_1345_9,2024-12-03,13:45,9,recovered_unique,,True,CSN9,1,24,1733234606.96,2024-12-03T14:03:26.960000+00:00,1733236469.261,2024-12-03T14:34:29.261000+00:00,31.038349997997283
CSN9,22,674f33ed-0704-8008-9a91-3be4eec96998,ID Clarification Request,gpt-4o-mini,1733243885.592113,2024-12-03T16:38:05.592113+00:00,17,1733243884.727,2024-12-03T16:38:04.727000+00:00,1733245059.361,2024-12-03T16:57:39.361000+00:00,,,,,,03122024_1637_9,imputed_from_multi_candidates,imputed_medium,CSN9,0,,,,,,,,,,,,,,,,,,,'dict' object has no attribute 'strip',03122024_1637_9,2024-12-03,16:37,9,imputed_from_multi_candidates,imputed_medium,True,CSN9,1,17,1733243884.727,2024-12-03T16:38:04.727000+00:00,1733245059.361,2024-12-03T16:57:39.361000+00:00,19.57723333438237
CSN9,23,674f23d6-aa4c-8008-ad28-8ec21b3b54e4,ID Assistance Request,gpt-4o,1733239766.866666,2024-12-03T15:29:26.866666+00:00,5,1733239766.382,2024-12-03T15:29:26.382000+00:00,1733240118.38,2024-12-03T15:35:18.380000+00:00,,,,,,03122024_1529_9,recovered_unique,high,CSN9,5,3.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.5,0.0,8.8,20.0,40.0,20.0,0.0,20.0,0.0,,03122024_1529_9,2024-12-03,15:29,9,recovered_unique,high,True,CSN9,1,5,1733239766.382,2024-12-03T15:29:26.382000+00:00,1733240118.38,2024-12-03T15:35:18.380000+00:00,5.866633335749309
CSN9,24,674f228a-6b74-8008-9139-629f7b9f59fe,ID Assistance,gpt-4o,1733239434.64155,2024-12-03T15:23:54.641550+00:00,1,1733239434.112,2024-12-03T15:23:54.112000+00:00,1733239434.112,2024-12-03T15:23:54.112000+00:00,,,,,,03122024_1500_12,recovered_unique,high,CSN9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,03122024_1500_12,2024-12-03,15:00,12,recovered_unique,high,True,CSN9,1,1,1733239434.112,2024-12-03T15:23:54.112000+00:00,1733239434.112,2024-12-03T15:23:54.112000+00:00,0.0
CSN9,25,674f1145-7234-8008-828c-b100cb02e7f2,ID Verification Request,gpt-4o,1733235013.655543,2024-12-03T14:10:13.655543+00:00,11,1733235013.128,2024-12-03T14:10:13.128000+00:00,1733235574.204,2024-12-03T14:19:34.204000+00:00,,,,,,03122024_1345_12,recovered_unique,high,CSN9,11,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.5,10.0,5.363636363636363,20.0,50.0,10.0,10.0,10.0,0.0,,03122024_1345_12,2024-12-03,13:45,12,recovered_unique,high,True,CSN9,1,11,1733235013.128,2024-12-03T14:10:13.128000+00:00,1733235574.204,2024-12-03T14:19:34.204000+00:00,9.351266666253409
